Time, Sex_ratio, Time-in, Tm, Tf, Gift, RejPr, Offs, N
1489,0.517000,0.398000,0.342097,1.000000,0.065764,0.249563,753,1000
1490,0.514000,0.401000,0.335775,1.000000,0.060311,0.259947,667,1000
1491,0.517000,0.393000,0.368229,1.000000,0.048356,0.252900,698,1000
1492,0.497000,0.370000,0.393640,1.000000,0.070423,0.256781,718,1000
1493,0.498000,0.372000,0.415270,1.000000,0.080321,0.252003,692,1000
1494,0.499000,0.366000,0.427142,1.000000,0.080160,0.246717,782,1000
1495,0.486000,0.342000,0.421004,1.000000,0.082305,0.250138,873,1000
1496,0.493000,0.367000,0.420025,1.000000,0.048682,0.260740,726,1000
1497,0.501000,0.386000,0.394664,1.000000,0.059880,0.257592,692,1000
1498,0.515000,0.389000,0.397441,1.000000,0.064078,0.250675,692,1000
1499,0.517000,0.379000,0.397300,1.000000,0.061896,0.259203,775,1000
1500,0.488000,0.353000,0.388217,1.000000,0.073770,0.258843,715,1000
1501,0.492000,0.351000,0.393276,1.000000,0.077236,0.255729,804,1000
1502,0.486000,0.364000,0.381215,1.000000,0.078189,0.258723,670,1000
1503,0.491000,0.380000,0.379051,1.000000,0.065173,0.257173,630,1000
1504,0.509000,0.383000,0.370858,1.000000,0.066798,0.276715,763,1000
1505,0.497000,0.385000,0.396577,1.000000,0.054326,0.273555,623,1000
1506,0.512474,0.400208,0.397279,1.000000,0.062880,0.297536,646,962
1507,0.526000,0.410000,0.418020,1.000000,0.064639,0.293463,699,1000
1508,0.512000,0.385000,0.422891,1.000000,0.046875,0.272851,748,1000
1509,0.544000,0.423000,0.436029,1.000000,0.051471,0.298303,697,1000
1510,0.509000,0.403000,0.432765,1.000000,0.051081,0.283964,592,1000
1511,0.508056,0.404941,0.436453,1.000000,0.054968,0.274593,588,931
1512,0.491209,0.368132,0.458130,1.000000,0.055928,0.249061,659,910
1513,0.493000,0.380000,0.487410,1.000000,0.054767,0.242503,686,1000
1514,0.507000,0.378000,0.520633,1.000000,0.071006,0.251964,746,1000
1515,0.493000,0.363000,0.487698,1.000000,0.075051,0.242483,667,1000
1516,0.482000,0.354000,0.494883,1.000000,0.074689,0.224907,748,1000
1517,0.470000,0.341000,0.472678,1.000000,0.087234,0.215019,810,1000
1518,0.487000,0.359000,0.455728,1.000000,0.092402,0.217543,745,1000
1519,0.491000,0.370000,0.452924,1.000000,0.089613,0.211839,776,1000
1520,0.493000,0.399000,0.460523,1.000000,0.052738,0.220806,615,1000
1521,0.476239,0.360971,0.458988,1.000000,0.076433,0.212166,717,989
1522,0.492000,0.370000,0.454354,1.000000,0.058943,0.210786,782,1000
1523,0.508000,0.379000,0.486913,1.000000,0.064961,0.210390,718,1000
1524,0.516000,0.391000,0.481912,1.000000,0.062016,0.215170,718,1000
1525,0.522000,0.390000,0.498729,1.000000,0.078544,0.224365,674,1000
1526,0.514000,0.395000,0.474621,1.000000,0.068093,0.226354,673,1000
1527,0.495000,0.374000,0.456409,1.000000,0.070707,0.221109,683,1000
1528,0.487000,0.363000,0.467796,1.000000,0.069815,0.214270,725,1000
1529,0.489000,0.360000,0.441222,1.000000,0.071575,0.213011,792,1000
1530,0.480000,0.361000,0.425281,1.000000,0.083333,0.218278,743,1000
1531,0.502000,0.373000,0.444655,1.000000,0.073705,0.228386,701,1000
1532,0.489000,0.361000,0.432705,1.000000,0.073620,0.228513,743,1000
1533,0.479000,0.354000,0.417209,1.000000,0.079332,0.222492,719,1000
1534,0.495000,0.360000,0.402166,1.000000,0.072727,0.234102,818,1000
1535,0.505000,0.386000,0.385828,1.000000,0.047525,0.236124,665,1000
1536,0.477000,0.351000,0.394547,1.000000,0.048218,0.230784,707,1000
1537,0.481000,0.342000,0.394168,1.000000,0.074844,0.227557,805,1000
1538,0.484000,0.366000,0.418008,1.000000,0.051653,0.218649,777,1000
1539,0.483000,0.371000,0.388223,1.000000,0.068323,0.228219,675,1000
1540,0.507000,0.393000,0.374834,1.000000,0.045365,0.228261,658,1000
1541,0.508000,0.383000,0.391041,1.000000,0.051181,0.230154,810,1000
1542,0.519000,0.394000,0.402494,1.000000,0.055877,0.234608,721,1000
1543,0.502000,0.385000,0.418369,1.000000,0.061753,0.219800,737,1000
1544,0.476000,0.347000,0.424010,1.000000,0.052521,0.210813,780,1000
1545,0.515000,0.382000,0.412850,1.000000,0.069903,0.231608,756,1000
1546,0.513000,0.393000,0.413999,1.000000,0.072125,0.222853,717,1000
1547,0.503000,0.380000,0.416258,1.000000,0.067594,0.213466,696,1000
1548,0.497000,0.371000,0.410614,1.000000,0.072435,0.211113,797,1000
1549,0.470000,0.345000,0.413497,1.000000,0.065957,0.204713,721,1000
1550,0.489000,0.360000,0.426456,1.000000,0.061350,0.215224,751,1000
1551,0.488000,0.345000,0.429650,1.000000,0.063525,0.217237,813,1000
1552,0.506000,0.379000,0.426210,1.000000,0.063241,0.227768,721,1000
1553,0.505000,0.372000,0.440595,1.000000,0.077228,0.243215,774,1000
1554,0.508000,0.387000,0.437435,1.000000,0.074803,0.258298,652,1000
1555,0.478000,0.359000,0.424629,1.000000,0.077406,0.244360,707,1000
1556,0.511000,0.394000,0.406317,1.000000,0.060665,0.263959,640,1000
1557,0.535097,0.421160,0.391765,1.000000,0.055133,0.284718,636,983
1558,0.503000,0.367000,0.415416,1.000000,0.055666,0.260884,718,1000
1559,0.496000,0.348000,0.398135,1.000000,0.076613,0.254832,883,1000
1560,0.504000,0.386000,0.410829,1.000000,0.059524,0.260889,728,1000
1561,0.525000,0.390000,0.400079,1.000000,0.070476,0.267254,685,1000
1562,0.535000,0.405000,0.407785,1.000000,0.078505,0.281081,745,1000
1563,0.526000,0.402000,0.437803,1.000000,0.055133,0.279755,611,1000
1564,0.489899,0.354545,0.459133,1.000000,0.084536,0.272818,738,990
1565,0.509000,0.365000,0.439818,1.000000,0.084479,0.284744,836,1000
1566,0.501000,0.374000,0.417047,1.000000,0.055888,0.284797,748,1000
1567,0.498000,0.360000,0.420769,1.000000,0.050201,0.291024,810,1000
1568,0.476000,0.363000,0.442539,1.000000,0.073529,0.268035,746,1000
1569,0.479000,0.359000,0.428308,1.000000,0.079332,0.249400,699,1000
1570,0.467000,0.348000,0.423056,1.000000,0.094218,0.241054,749,1000
1571,0.475000,0.360000,0.430464,1.000000,0.063158,0.248891,721,1000
1572,0.511000,0.389000,0.417925,1.000000,0.066536,0.253172,641,1000
1573,0.486000,0.363000,0.410336,1.000000,0.072016,0.236890,686,1000
1574,0.489000,0.362000,0.407965,1.000000,0.065440,0.244168,775,1000
1575,0.478000,0.356000,0.412225,1.000000,0.081590,0.235285,736,1000
1576,0.469000,0.338000,0.414815,1.000000,0.068230,0.214651,776,1000
1577,0.493000,0.359000,0.426254,1.000000,0.089249,0.233735,752,1000
1578,0.529000,0.399000,0.474544,1.000000,0.081285,0.249821,697,1000
1579,0.516000,0.379000,0.495605,1.000000,0.083333,0.248950,749,1000
1580,0.503000,0.396000,0.482174,1.000000,0.071571,0.257898,671,1000
1581,0.482000,0.342000,0.481277,1.000000,0.080913,0.230111,748,1000
1582,0.487000,0.361000,0.470707,1.000000,0.080082,0.238857,778,1000
1583,0.493000,0.376000,0.477313,1.000000,0.056795,0.241116,687,1000
1584,0.494000,0.371000,0.494494,1.000000,0.068826,0.241252,724,1000
1585,0.494000,0.386000,0.473504,1.000000,0.030364,0.250049,694,1000
1586,0.469000,0.352000,0.476574,1.000000,0.055437,0.233837,695,1000
1587,0.508000,0.379000,0.506502,1.000000,0.051181,0.278596,795,1000
1588,0.483000,0.356000,0.520679,1.000000,0.068323,0.255935,733,1000
1589,0.493000,0.363000,0.518365,1.000000,0.066937,0.259124,781,1000
1590,0.514000,0.381000,0.497427,1.000000,0.064202,0.284511,768,1000
1591,0.523000,0.400000,0.486029,1.000000,0.068834,0.292332,712,1000
1592,0.499000,0.393000,0.456677,1.000000,0.052104,0.269821,603,1000
1593,0.495468,0.374622,0.458693,1.000000,0.044715,0.283602,673,993
1594,0.497000,0.379000,0.453932,1.000000,0.046278,0.296255,687,1000
1595,0.466000,0.351000,0.480039,1.000000,0.055794,0.274244,647,1000
1596,0.508000,0.382000,0.487982,1.000000,0.059055,0.289030,753,1000
1597,0.531000,0.406000,0.473197,1.000000,0.056497,0.300648,640,1000
1598,0.531504,0.382114,0.487309,1.000000,0.080306,0.302753,750,984
1599,0.509000,0.373000,0.451671,1.000000,0.094303,0.306460,791,1000
1600,0.473000,0.341000,0.457028,1.000000,0.090909,0.273674,782,1000
1601,0.506000,0.394000,0.440465,1.000000,0.059289,0.285403,668,1000
1602,0.489000,0.364000,0.457354,1.000000,0.071575,0.277333,670,1000
1603,0.494000,0.369000,0.470571,1.000000,0.074899,0.274467,716,1000
1604,0.514000,0.382000,0.444773,1.000000,0.073930,0.287238,848,1000
1605,0.514000,0.392000,0.448838,1.000000,0.054475,0.292396,781,1000
1606,0.484000,0.345000,0.431765,1.000000,0.064050,0.272306,818,1000
1607,0.493000,0.363000,0.422411,1.000000,0.083164,0.267685,767,1000
1608,0.508000,0.374000,0.429884,1.000000,0.055118,0.270107,781,1000
1609,0.503000,0.371000,0.430083,1.000000,0.079523,0.257838,768,1000
1610,0.486000,0.353000,0.437476,1.000000,0.076132,0.256517,794,1000
1611,0.480000,0.341000,0.449540,1.000000,0.072917,0.259685,820,1000
1612,0.469000,0.345000,0.433399,1.000000,0.072495,0.257737,708,1000
1613,0.462000,0.328000,0.402816,1.000000,0.075758,0.252335,803,1000
1614,0.497000,0.383000,0.391376,1.000000,0.052314,0.265761,700,1000
1615,0.495000,0.375000,0.415533,1.000000,0.072727,0.274337,710,1000
1616,0.525000,0.400000,0.392374,1.000000,0.057143,0.290276,754,1000
1617,0.534000,0.407000,0.407168,1.000000,0.043071,0.299073,674,1000
1618,0.524000,0.395000,0.428583,1.000000,0.057252,0.292224,755,1000
1619,0.512000,0.387000,0.425587,1.000000,0.054688,0.286610,697,1000
1620,0.516000,0.382000,0.435000,1.000000,0.063953,0.298078,766,1000
1621,0.497000,0.366000,0.425351,1.000000,0.064386,0.287396,725,1000
1622,0.490000,0.369000,0.412873,1.000000,0.067347,0.289605,707,1000
1623,0.509000,0.383000,0.427443,1.000000,0.068762,0.299200,795,1000
1624,0.512000,0.405000,0.429730,1.000000,0.050781,0.307390,762,1000
1625,0.510000,0.385000,0.431288,1.000000,0.043137,0.321428,683,1000
1626,0.517000,0.371000,0.425817,1.000000,0.061896,0.343665,783,1000
1627,0.490000,0.365000,0.423696,1.000000,0.057143,0.340638,696,1000
1628,0.493000,0.358000,0.436446,1.000000,0.066937,0.346609,763,1000
1629,0.510000,0.379000,0.428771,1.000000,0.054902,0.340707,675,1000
1630,0.495000,0.367000,0.422399,1.000000,0.074747,0.340388,781,1000
1631,0.492000,0.367000,0.410950,1.000000,0.065041,0.337222,733,1000
1632,0.510000,0.392000,0.421933,1.000000,0.050980,0.350257,699,1000
1633,0.499000,0.377000,0.431920,1.000000,0.054108,0.347985,667,1000
1634,0.494000,0.381000,0.440532,1.000000,0.054656,0.335247,777,1000
1635,0.480000,0.345000,0.436705,1.000000,0.077083,0.322075,830,1000
1636,0.472000,0.360000,0.433567,1.000000,0.046610,0.319530,775,1000
1637,0.483000,0.361000,0.430151,1.000000,0.051760,0.329544,747,1000
1638,0.498000,0.382000,0.404508,1.000000,0.062249,0.324005,694,1000
1639,0.477000,0.346000,0.403929,1.000000,0.071279,0.301784,785,1000
1640,0.488000,0.373000,0.383477,1.000000,0.055328,0.304783,670,1000
1641,0.502000,0.378000,0.379634,1.000000,0.061753,0.316656,686,1000
1642,0.515000,0.382000,0.389060,1.000000,0.073786,0.327136,738,1000
1643,0.527000,0.404000,0.403215,1.000000,0.056926,0.329367,715,1000
1644,0.522000,0.385000,0.371845,1.000000,0.045977,0.299335,771,1000
1645,0.502000,0.379000,0.407115,1.000000,0.055777,0.300995,786,1000
1646,0.503000,0.390000,0.397036,1.000000,0.045726,0.300324,722,1000
1647,0.484000,0.354000,0.402140,1.000000,0.049587,0.290714,772,1000
1648,0.504000,0.383000,0.398954,1.000000,0.041667,0.309994,788,1000
1649,0.519000,0.389000,0.378690,1.000000,0.046243,0.314349,737,1000
1650,0.506000,0.375000,0.384878,1.000000,0.063241,0.306111,710,1000
1651,0.485000,0.349000,0.408876,1.000000,0.076289,0.302210,768,1000
1652,0.471000,0.328000,0.401947,1.000000,0.074310,0.297595,863,1000
1653,0.479000,0.361000,0.400471,1.000000,0.077244,0.306192,730,1000
1654,0.468000,0.341000,0.415121,1.000000,0.068376,0.294613,777,1000
1655,0.518000,0.394000,0.399474,1.000000,0.065637,0.328689,766,1000
1656,0.501000,0.370000,0.412504,1.000000,0.063872,0.325732,692,1000
1657,0.470000,0.341000,0.410274,1.000000,0.076596,0.298449,782,1000
1658,0.496000,0.366000,0.407486,1.000000,0.082661,0.311759,717,1000
1659,0.497000,0.360000,0.402482,1.000000,0.078471,0.316617,745,1000
1660,0.516000,0.373000,0.419576,1.000000,0.075581,0.347148,826,1000
1661,0.531000,0.394000,0.441312,1.000000,0.045198,0.358629,755,1000
1662,0.482000,0.366000,0.410686,1.000000,0.066390,0.314789,681,1000
1663,0.500000,0.370000,0.401242,1.000000,0.066000,0.325782,777,1000
1664,0.516000,0.395000,0.414369,1.000000,0.069767,0.321861,806,1000
1665,0.499000,0.378000,0.428187,1.000000,0.054108,0.336683,714,1000
1666,0.485000,0.353000,0.435267,1.000000,0.059794,0.321632,781,1000
1667,0.507000,0.386000,0.448205,1.000000,0.059172,0.331695,747,1000
1668,0.490000,0.369000,0.447151,1.000000,0.067347,0.326591,688,1000
1669,0.493000,0.376000,0.435897,1.000000,0.060852,0.343677,685,1000
1670,0.475000,0.351000,0.426719,1.000000,0.075789,0.322632,745,1000
1671,0.498000,0.355000,0.405488,1.000000,0.062249,0.320248,770,1000
1672,0.513000,0.374000,0.405957,1.000000,0.064327,0.340481,787,1000
1673,0.515000,0.373000,0.423740,1.000000,0.056311,0.329157,780,1000
1674,0.493000,0.363000,0.417345,1.000000,0.060852,0.323544,798,1000
1675,0.518000,0.404000,0.421235,1.000000,0.061776,0.356823,665,1000
1676,0.478000,0.351000,0.395743,1.000000,0.071130,0.330535,766,1000
1677,0.495000,0.369000,0.395793,1.000000,0.064646,0.344379,730,1000
1678,0.507000,0.368000,0.408063,1.000000,0.082840,0.348625,827,1000
1679,0.505000,0.373000,0.409014,1.000000,0.079208,0.356584,773,1000
1680,0.476000,0.345000,0.413186,1.000000,0.079832,0.363336,846,1000
1681,0.478000,0.348000,0.402874,1.000000,0.054393,0.361179,850,1000
1682,0.491000,0.354000,0.396117,1.000000,0.048880,0.369086,815,1000
1683,0.506000,0.386000,0.392250,1.000000,0.047431,0.356092,715,1000
1684,0.484000,0.345000,0.390999,1.000000,0.074380,0.325341,872,1000
1685,0.506000,0.361000,0.392266,1.000000,0.059289,0.346360,874,1000
1686,0.486000,0.370000,0.385570,1.000000,0.059671,0.327030,723,1000
1687,0.509000,0.381000,0.416686,1.000000,0.056974,0.346540,768,1000
1688,0.491000,0.372000,0.400882,1.000000,0.077393,0.328870,721,1000
1689,0.484000,0.355000,0.418393,1.000000,0.082645,0.327946,743,1000
1690,0.455000,0.322000,0.415600,1.000000,0.072527,0.299329,765,1000
1691,0.483000,0.355000,0.450938,1.000000,0.082816,0.325341,765,1000
1692,0.503000,0.361000,0.475310,1.000000,0.073559,0.341691,782,1000
1693,0.499000,0.372000,0.484406,1.000000,0.062124,0.355410,781,1000
1694,0.492000,0.346000,0.500815,1.000000,0.063008,0.351422,883,1000
1695,0.491000,0.378000,0.500883,1.000000,0.048880,0.343399,710,1000
1696,0.498000,0.376000,0.467662,1.000000,0.058233,0.335821,715,1000
1697,0.488000,0.378000,0.470493,1.000000,0.073770,0.327135,662,1000
1698,0.475000,0.332000,0.459656,1.000000,0.071579,0.301054,809,1000
1699,0.489000,0.356000,0.475295,1.000000,0.067485,0.325491,817,1000
1700,0.464000,0.335000,0.473811,1.000000,0.073276,0.293501,756,1000
1701,0.466000,0.344000,0.470887,1.000000,0.070815,0.291824,764,1000
1702,0.494000,0.362000,0.467568,1.000000,0.068826,0.306550,763,1000
1703,0.495000,0.377000,0.441540,1.000000,0.080808,0.293023,713,1000
1704,0.479000,0.349000,0.432173,1.000000,0.064718,0.294266,688,1000
1705,0.507000,0.376000,0.440821,1.000000,0.071006,0.311572,682,1000
1706,0.480000,0.354000,0.442362,1.000000,0.075000,0.293080,723,1000
1707,0.477000,0.340000,0.442025,1.000000,0.077568,0.297427,750,1000
1708,0.504000,0.376000,0.437227,1.000000,0.079365,0.311781,759,1000
1709,0.497000,0.384000,0.452572,1.000000,0.070423,0.312081,697,1000
1710,0.502000,0.367000,0.444627,1.000000,0.063745,0.311028,774,1000
1711,0.486000,0.359000,0.424152,1.000000,0.072016,0.292793,741,1000
1712,0.509000,0.369000,0.435497,1.000000,0.058939,0.316251,803,1000
1713,0.521000,0.390000,0.440004,1.000000,0.063340,0.319060,734,1000
1714,0.509000,0.391000,0.423069,1.000000,0.047151,0.303315,698,1000
1715,0.522000,0.407000,0.400973,1.000000,0.059387,0.294326,695,1000
1716,0.499000,0.386000,0.411997,1.000000,0.066132,0.285265,708,1000
1717,0.499000,0.389000,0.413760,1.000000,0.050100,0.284595,777,1000
1718,0.510000,0.399000,0.428977,1.000000,0.045098,0.287153,637,1000
1719,0.498988,0.369433,0.417323,1.000000,0.048682,0.268928,779,988
1720,0.487000,0.352000,0.419100,1.000000,0.073922,0.258836,839,1000
1721,0.505000,0.374000,0.422026,1.000000,0.071287,0.266524,786,1000
1722,0.475000,0.357000,0.422674,1.000000,0.071579,0.255720,771,1000
1723,0.475000,0.356000,0.418811,1.000000,0.065263,0.248045,697,1000
1724,0.464000,0.342000,0.443346,1.000000,0.064655,0.250078,750,1000
1725,0.486000,0.371000,0.457590,1.000000,0.055556,0.261686,720,1000
1726,0.522000,0.402000,0.455833,1.000000,0.061303,0.283624,714,1000
1727,0.534000,0.419000,0.447658,1.000000,0.063670,0.288878,592,1000
1728,0.506893,0.379639,0.438569,1.000000,0.058577,0.279824,697,943
1729,0.512000,0.373000,0.443189,1.000000,0.060547,0.280200,781,1000
1730,0.511000,0.382000,0.431753,1.000000,0.074364,0.274335,760,1000
1731,0.490000,0.361000,0.419243,1.000000,0.075510,0.265809,714,1000
1732,0.503000,0.384000,0.420903,1.000000,0.045726,0.279849,702,1000
1733,0.495000,0.364000,0.427666,1.000000,0.056566,0.267808,760,1000
1734,0.479000,0.362000,0.421608,1.000000,0.064718,0.261773,678,1000
1735,0.508000,0.381000,0.430297,1.000000,0.070866,0.263079,677,1000
1736,0.481000,0.362000,0.411122,1.000000,0.062370,0.240205,674,1000
1737,0.480000,0.359000,0.379500,1.000000,0.068750,0.238031,724,1000
1738,0.489000,0.349000,0.367003,1.000000,0.067485,0.242162,815,1000
1739,0.503000,0.377000,0.369432,1.000000,0.071571,0.244933,733,1000
1740,0.489000,0.371000,0.362397,1.000000,0.067485,0.238556,686,1000
1741,0.483000,0.371000,0.371224,1.000000,0.068323,0.244156,671,1000
1742,0.490000,0.380000,0.376036,1.000000,0.067347,0.246725,636,1000
1743,0.493000,0.372000,0.386450,1.000000,0.083164,0.249104,702,1000
1744,0.493000,0.382000,0.411091,1.000000,0.062880,0.242623,688,1000
1745,0.487000,0.348000,0.411457,1.000000,0.073922,0.242764,777,1000
1746,0.495000,0.347000,0.443303,1.000000,0.098990,0.253188,876,1000
1747,0.513000,0.400000,0.434245,1.000000,0.062378,0.266447,657,1000
1748,0.509000,0.398000,0.475835,1.000000,0.072692,0.269686,652,1000
1749,0.481000,0.337000,0.469503,1.000000,0.087318,0.248403,817,1000
1750,0.490000,0.358000,0.473247,1.000000,0.075510,0.262452,760,1000
1751,0.501000,0.385000,0.462548,1.000000,0.075848,0.262189,636,1000
1752,0.491000,0.355000,0.469461,1.000000,0.071283,0.252469,742,1000
1753,0.502000,0.390000,0.478330,1.000000,0.075697,0.247747,660,1000
1754,0.507000,0.365000,0.488266,1.000000,0.069034,0.248421,742,1000
1755,0.502000,0.378000,0.466483,1.000000,0.073705,0.250960,666,1000
1756,0.482000,0.352000,0.441001,1.000000,0.074689,0.245175,747,1000
1757,0.497000,0.384000,0.419757,1.000000,0.060362,0.241205,702,1000
1758,0.500000,0.378000,0.414345,1.000000,0.064000,0.240586,710,1000
1759,0.504000,0.391000,0.385230,1.000000,0.065476,0.236777,673,1000
1760,0.500000,0.379000,0.399772,1.000000,0.068000,0.229475,706,1000
1761,0.503000,0.393000,0.416165,1.000000,0.053678,0.237814,728,1000
1762,0.497000,0.389000,0.391661,1.000000,0.060362,0.233090,703,1000
1763,0.483000,0.345000,0.366530,1.000000,0.066253,0.223572,788,1000
1764,0.527000,0.404000,0.365932,1.000000,0.072106,0.248329,705,1000
1765,0.511000,0.396000,0.377476,1.000000,0.086106,0.259708,648,1000
1766,0.522000,0.400000,0.369245,1.000000,0.068966,0.261007,665,1000
1767,0.492492,0.363363,0.371490,1.000000,0.081301,0.244171,738,999
1768,0.521000,0.379000,0.368989,1.000000,0.084453,0.253472,759,1000
1769,0.498000,0.366000,0.374085,1.000000,0.072289,0.253471,760,1000
1770,0.503000,0.384000,0.377007,1.000000,0.065606,0.254024,744,1000
1771,0.501000,0.378000,0.364189,1.000000,0.035928,0.252406,630,1000
1772,0.509000,0.368000,0.351752,1.000000,0.062868,0.259172,783,1000
1773,0.503000,0.368000,0.332040,1.000000,0.069583,0.254583,823,1000
1774,0.502000,0.381000,0.344626,1.000000,0.067729,0.260623,713,1000
1775,0.518000,0.390000,0.348572,1.000000,0.050193,0.264071,727,1000
1776,0.527000,0.398000,0.331334,1.000000,0.051233,0.273786,727,1000
1777,0.485000,0.371000,0.362037,1.000000,0.068041,0.253098,686,1000
1778,0.479000,0.348000,0.357067,1.000000,0.066806,0.244314,779,1000
1779,0.507000,0.388000,0.343498,1.000000,0.059172,0.257048,769,1000
1780,0.533000,0.407000,0.341035,1.000000,0.052533,0.272694,681,1000
1781,0.511000,0.377000,0.345923,1.000000,0.070450,0.264334,702,1000
1782,0.498000,0.374000,0.337056,1.000000,0.068273,0.275608,679,1000
1783,0.515000,0.409000,0.361278,1.000000,0.071845,0.285329,699,1000
1784,0.489000,0.353000,0.381871,1.000000,0.069530,0.265013,772,1000
